R2_1-m/m	R2_2-m/m	R2_3-m/m	e1	e2
0.00019629	-0.00032923	0.00025683	-0.00033006	0.00078318
0.00019397	-0.00033102	0.00025647	-0.00033190	0.00078234
0.00019503	-0.00033016	0.00025877	-0.00033108	0.00078487
0.00019575	-0.00033170	0.00025762	-0.00033256	0.00078593
0.00019462	-0.00033132	0.00025698	-0.00033219	0.00078379
0.00019504	-0.00032847	0.00025575	-0.00032930	0.00078009
0.00019634	-0.00033233	0.00025800	-0.00033318	0.00078752
0.00019550	-0.00033300	0.00025592	-0.00033382	0.00078523
0.00019449	-0.00032948	0.00025667	-0.00033035	0.00078152
0.00019643	-0.00032919	0.00025695	-0.00033001	0.00078340
0.00019497	-0.00033218	0.00025957	-0.00033312	0.00078765
0.00019443	-0.00033197	0.00025783	-0.00033287	0.00078513
0.00019461	-0.00033116	0.00025810	-0.00033207	0.00078477
0.00019469	-0.00033115	0.00025761	-0.00033204	0.00078434
0.00019506	-0.00032982	0.00025857	-0.00033073	0.00078435
0.00019540	-0.00033143	0.00025744	-0.00033230	0.00078514
0.00019560	-0.00032953	0.00025779	-0.00033039	0.00078379
0.00019665	-0.00033224	0.00025885	-0.00033310	0.00078861
0.00019547	-0.00032840	0.00025686	-0.00032925	0.00078158
0.00019508	-0.00033008	0.00025789	-0.00033096	0.00078393
0.00019607	-0.00033094	0.00025923	-0.00033183	0.00078713
0.00019675	-0.00032893	0.00025810	-0.00032977	0.00078462
0.00019671	-0.00033076	0.00025691	-0.00033157	0.00078519
0.00019614	-0.00032861	0.00025788	-0.00032947	0.00078349
0.00019544	-0.00032780	0.00025823	-0.00032869	0.00078236
0.00019578	-0.00032974	0.00025956	-0.00033066	0.00078600
0.00019723	-0.00033080	0.00025741	-0.00033161	0.00078625
0.00019651	-0.00033046	0.00025970	-0.00033135	0.00078757
0.00019662	-0.00032960	0.00025634	-0.00033040	0.00078336
0.00019571	-0.00033063	0.00025990	-0.00033155	0.00078715
0.00019763	-0.00032938	0.00025899	-0.00033023	0.00078684
0.00019714	-0.00032859	0.00025849	-0.00032944	0.00078507
0.00019634	-0.00033106	0.00025687	-0.00033188	0.00078508
0.00019623	-0.00033037	0.00025838	-0.00033124	0.00078585
0.00019656	-0.00032882	0.00025881	-0.00032969	0.00078506
0.00019435	-0.00032910	0.00025856	-0.00033002	0.00078293
0.00019522	-0.00032826	0.00026036	-0.00032921	0.00078480
0.00019603	-0.00033044	0.00025893	-0.00033133	0.00078629
0.00019529	-0.00032946	0.00025882	-0.00033036	0.00078448
0.00019327	-0.00033049	0.00025827	-0.00033144	0.00078298
0.00019543	-0.00033002	0.00025825	-0.00033091	0.00078458
0.00019636	-0.00032966	0.00025845	-0.00033053	0.00078534
0.00019411	-0.00032974	0.00025697	-0.00033063	0.00078172
0.00019583	-0.00033050	0.00025803	-0.00033137	0.00078522
0.00019418	-0.00033076	0.00025822	-0.00033168	0.00078409
0.00019645	-0.00033198	0.00025794	-0.00033283	0.00078722
0.00019659	-0.00033005	0.00025816	-0.00033090	0.00078565
0.00019576	-0.00033029	0.00025902	-0.00033119	0.00078597
0.00019604	-0.00032915	0.00025743	-0.00033000	0.00078346
0.00019690	-0.00033058	0.00026067	-0.00033149	0.00078906
0.00019605	-0.00032825	0.00025842	-0.00032912	0.00078359
0.00019679	-0.00033113	0.00025614	-0.00033192	0.00078485
0.00019382	-0.00033113	0.00025782	-0.00033205	0.00078369
0.00019440	-0.00033051	0.00025860	-0.00033143	0.00078443
0.00019565	-0.00032936	0.00025770	-0.00033023	0.00078357
0.00019468	-0.00033097	0.00025846	-0.00033188	0.00078502
0.00019522	-0.00033080	0.00025576	-0.00033163	0.00078261
0.00019737	-0.00033136	0.00025752	-0.00033217	0.00078706
0.00019510	-0.00033213	0.00025844	-0.00033303	0.00078656
0.00019646	-0.00032816	0.00025651	-0.00032897	0.00078194
0.00019416	-0.00033026	0.00025667	-0.00033114	0.00078197
0.00019527	-0.00032935	0.00025697	-0.00033020	0.00078245
0.00019543	-0.00033008	0.00025804	-0.00033096	0.00078444
0.00019578	-0.00032970	0.00025825	-0.00033057	0.00078460
0.00019590	-0.00032990	0.00025678	-0.00033073	0.00078341
0.00019602	-0.00033054	0.00025918	-0.00033143	0.00078663
0.00019338	-0.00033012	0.00025833	-0.00033107	0.00078278
0.00019700	-0.00033163	0.00025618	-0.00033241	0.00078559
0.00019574	-0.00033049	0.00025672	-0.00033133	0.00078379
0.00019366	-0.00032992	0.00025623	-0.00033080	0.00078069
0.00019407	-0.00033261	0.00025584	-0.00033347	0.00078337
0.00019496	-0.00032937	0.00025661	-0.00033023	0.00078180
0.00019570	-0.00033103	0.00025772	-0.00033189	0.00078531
0.00019583	-0.00032972	0.00025844	-0.00033059	0.00078486
0.00019474	-0.00033265	0.00025567	-0.00033348	0.00078388
0.00019521	-0.00033129	0.00025570	-0.00033211	0.00078302
0.00019322	-0.00032993	0.00025687	-0.00033084	0.00078093
0.00019595	-0.00033112	0.00025623	-0.00033193	0.00078412
0.00019700	-0.00033108	0.00025773	-0.00033190	0.00078664
0.00019529	-0.00033141	0.00025818	-0.00033229	0.00078577
0.00019510	-0.00033098	0.00025779	-0.00033186	0.00078475
0.00019454	-0.00032956	0.00025787	-0.00033046	0.00078287
0.00019298	-0.00033262	0.00025573	-0.00033350	0.00078221
0.00019457	-0.00033033	0.00025829	-0.00033124	0.00078411
0.00019567	-0.00033191	0.00025737	-0.00033276	0.00078581
0.00019388	-0.00033069	0.00025745	-0.00033160	0.00078293
0.00019551	-0.00033152	0.00025639	-0.00033235	0.00078425
0.00019636	-0.00032883	0.00025779	-0.00032968	0.00078383
0.00019425	-0.00033072	0.00025727	-0.00033162	0.00078314
0.00019535	-0.00032914	0.00025924	-0.00033006	0.00078465
0.00019469	-0.00033028	0.00025820	-0.00033119	0.00078408
0.00019504	-0.00032958	0.00025765	-0.00033046	0.00078315
0.00019403	-0.00033020	0.00025778	-0.00033111	0.00078292
0.00019316	-0.00033123	0.00025768	-0.00033216	0.00078300
0.00019622	-0.00033053	0.00025670	-0.00033135	0.00078427
0.00019509	-0.00032923	0.00025685	-0.00033009	0.00078203
0.00019503	-0.00033020	0.00025666	-0.00033105	0.00078275
0.00019572	-0.00033101	0.00025782	-0.00033188	0.00078541
0.00019562	-0.00033064	0.00025789	-0.00033151	0.00078501
0.00019521	-0.00033043	0.00025665	-0.00033128	0.00078313
0.00019658	-0.00033019	0.00025769	-0.00033103	0.00078531
0.00019411	-0.00033028	0.00025791	-0.00033119	0.00078321
0.00019590	-0.00033103	0.00025597	-0.00033184	0.00078370
0.00019656	-0.00032959	0.00025929	-0.00033047	0.00078632
0.00019795	-0.00033016	0.00025824	-0.00033098	0.00078717
0.00019687	-0.00032811	0.00025901	-0.00032897	0.00078486
0.00019446	-0.00033111	0.00025651	-0.00033198	0.00078295
0.00019645	-0.00032988	0.00025797	-0.00033073	0.00078515
0.00019526	-0.00033023	0.00025704	-0.00033109	0.00078339
0.00019505	-0.00032926	0.00025916	-0.00033018	0.00078440
0.00019449	-0.00032949	0.00025703	-0.00033037	0.00078190
0.00019538	-0.00032755	0.00025738	-0.00032842	0.00078118
0.00019433	-0.00033172	0.00025850	-0.00033264	0.00078547
0.00019591	-0.00032874	0.00025599	-0.00032955	0.00078145
0.00019532	-0.00032975	0.00025722	-0.00033061	0.00078316
0.00019377	-0.00033058	0.00025533	-0.00033143	0.00078053
0.00019582	-0.00032973	0.00025763	-0.00033059	0.00078403
0.00019462	-0.00033123	0.00025630	-0.00033209	0.00078301
0.00019460	-0.00033118	0.00025525	-0.00033201	0.00078186
0.00019547	-0.00033155	0.00025762	-0.00033242	0.00078551
0.00019404	-0.00033031	0.00025762	-0.00033122	0.00078287
0.00019487	-0.00032975	0.00025616	-0.00033060	0.00078163
0.00019385	-0.00033254	0.00025725	-0.00033344	0.00078454
0.00019608	-0.00033312	0.00025784	-0.00033398	0.00078789
0.00019518	-0.00033024	0.00025571	-0.00033107	0.00078196
0.00019585	-0.00033178	0.00025644	-0.00033260	0.00078490
0.00019575	-0.00033045	0.00025473	-0.00033123	0.00078171
0.00019552	-0.00033107	0.00025751	-0.00033193	0.00078496
0.00019364	-0.00033105	0.00025683	-0.00033194	0.00078242
0.00019470	-0.00033063	0.00025727	-0.00033151	0.00078348
0.00019366	-0.00033098	0.00025581	-0.00033185	0.00078132
0.00019426	-0.00033259	0.00025730	-0.00033348	0.00078504
0.00019422	-0.00033063	0.00025781	-0.00033154	0.00078357
0.00019326	-0.00033169	0.00025692	-0.00033260	0.00078278
0.00019482	-0.00033038	0.00025673	-0.00033124	0.00078279
0.00019437	-0.00033183	0.00025351	-0.00033261	0.00078048
0.00019387	-0.00033049	0.00025606	-0.00033136	0.00078130
0.00019429	-0.00033113	0.00025799	-0.00033204	0.00078432
0.00019532	-0.00033141	0.00025706	-0.00033227	0.00078464
0.00019441	-0.00033315	0.00025518	-0.00033398	0.00078357
0.00019403	-0.00033183	0.00025497	-0.00033266	0.00078166
0.00019540	-0.00033340	0.00025850	-0.00033429	0.00078818
0.00019586	-0.00032954	0.00025659	-0.00033037	0.00078283
0.00019586	-0.00033190	0.00025586	-0.00033271	0.00078443
0.00019399	-0.00033162	0.00025616	-0.00033248	0.00078264
0.00019382	-0.00032947	0.00025624	-0.00033035	0.00078040
0.00019525	-0.00033127	0.00025688	-0.00033212	0.00078426
0.00019682	-0.00033092	0.00025689	-0.00033173	0.00078544
0.00019511	-0.00033140	0.00025649	-0.00033224	0.00078385
0.00019270	-0.00033189	0.00025504	-0.00033276	0.00078051
0.00019533	-0.00032887	0.00025624	-0.00032971	0.00078128
0.00019546	-0.00033063	0.00025774	-0.00033149	0.00078470
0.00019208	-0.00033113	0.00025645	-0.00033207	0.00078060
0.00019515	-0.00032943	0.00025675	-0.00033029	0.00078219
0.00019333	-0.00032936	0.00025600	-0.00033025	0.00077957
0.00019597	-0.00033130	0.00025594	-0.00033211	0.00078403
0.00019480	-0.00033211	0.00025638	-0.00033296	0.00078414
0.00019428	-0.00033253	0.00025728	-0.00033342	0.00078498
0.00019430	-0.00033249	0.00025829	-0.00033341	0.00078600
0.00019490	-0.00033271	0.00025714	-0.00033357	0.00078561
0.00019464	-0.00033159	0.00025595	-0.00033243	0.00078302
0.00019404	-0.00032979	0.00025876	-0.00033073	0.00078353
0.00019527	-0.00033196	0.00025712	-0.00033282	0.00078521
0.00019512	-0.00033045	0.00025714	-0.00033131	0.00078357
0.00019579	-0.00033102	0.00025690	-0.00033185	0.00078455
0.00019537	-0.00033092	0.00025677	-0.00033177	0.00078391
0.00019350	-0.00033306	0.00025501	-0.00033391	0.00078243
0.00019431	-0.00033088	0.00025745	-0.00033177	0.00078353
0.00019574	-0.00032960	0.00025740	-0.00033045	0.00078359
0.00019626	-0.00033054	0.00025614	-0.00033134	0.00078375
0.00019343	-0.00033048	0.00025781	-0.00033141	0.00078265
0.00019605	-0.00033177	0.00025701	-0.00033260	0.00078566
0.00019443	-0.00033119	0.00025681	-0.00033207	0.00078331
0.00019456	-0.00033061	0.00025618	-0.00033147	0.00078220
0.00019437	-0.00032721	0.00025826	-0.00032813	0.00078076
0.00019612	-0.00033012	0.00025736	-0.00033096	0.00078444
0.00019386	-0.00033071	0.00025715	-0.00033161	0.00078262
0.00019700	-0.00033126	0.00025625	-0.00033204	0.00078529
0.00019440	-0.00033064	0.00025799	-0.00033155	0.00078394
0.00019363	-0.00032944	0.00025727	-0.00033035	0.00078125
0.00019452	-0.00033018	0.00025926	-0.00033112	0.00078490
0.00019342	-0.00033069	0.00025686	-0.00033160	0.00078188
0.00019523	-0.00033077	0.00025667	-0.00033161	0.00078351
0.00019514	-0.00033121	0.00025657	-0.00033205	0.00078376
0.00019384	-0.00033260	0.00025801	-0.00033352	0.00078538
0.00019359	-0.00033098	0.00025517	-0.00033183	0.00078060
0.00019371	-0.00033066	0.00025709	-0.00033157	0.00078237
0.00019544	-0.00033149	0.00025684	-0.00033233	0.00078461
0.00019598	-0.00033004	0.00025589	-0.00033085	0.00078272
0.00019443	-0.00033006	0.00025745	-0.00033096	0.00078284
0.00019500	-0.00033032	0.00025707	-0.00033118	0.00078326
0.00019331	-0.00033107	0.00025801	-0.00033201	0.00078332
0.00019475	-0.00033120	0.00025653	-0.00033206	0.00078334
0.00019358	-0.00032951	0.00025644	-0.00033040	0.00078042
0.00019528	-0.00032985	0.00025569	-0.00033067	0.00078164
0.00019571	-0.00033011	0.00025840	-0.00033099	0.00078509
0.00019581	-0.00033053	0.00025678	-0.00033136	0.00078396
0.00019431	-0.00033218	0.00025665	-0.00033306	0.00078401
0.00019609	-0.00033167	0.00025572	-0.00033247	0.00078428
0.00019435	-0.00033030	0.00025687	-0.00033118	0.00078240
0.00019334	-0.00033206	0.00025601	-0.00033294	0.00078229
0.00019406	-0.00033060	0.00025682	-0.00033149	0.00078236
0.00019436	-0.00033102	0.00025777	-0.00033192	0.00078405
0.00019418	-0.00032982	0.00025307	-0.00033061	0.00077786
0.00019557	-0.00033065	0.00025626	-0.00033147	0.00078330
0.00019552	-0.00032957	0.00025575	-0.00033038	0.00078166
0.00019350	-0.00032930	0.00025616	-0.00033019	0.00077985
0.00019455	-0.00033073	0.00025445	-0.00033154	0.00078054
0.00019383	-0.00033107	0.00025633	-0.00033195	0.00078210
0.00019451	-0.00033185	0.00025624	-0.00033271	0.00078346
0.00019410	-0.00033217	0.00025617	-0.00033304	0.00078330
0.00019311	-0.00033161	0.00025574	-0.00033249	0.00078134
0.00019504	-0.00033119	0.00025556	-0.00033202	0.00078262
0.00019300	-0.00033068	0.00025686	-0.00033160	0.00078146
0.00019420	-0.00032954	0.00025676	-0.00033042	0.00078138
0.00019315	-0.00033182	0.00025656	-0.00033273	0.00078243
0.00019522	-0.00033360	0.00025668	-0.00033444	0.00078635
0.00019458	-0.00033045	0.00025714	-0.00033133	0.00078305
0.00019464	-0.00033099	0.00025777	-0.00033189	0.00078431
0.00019473	-0.00033110	0.00025834	-0.00033201	0.00078507
0.00019526	-0.00033231	0.00025758	-0.00033317	0.00078601
0.00019357	-0.00033278	0.00025570	-0.00033364	0.00078290
0.00019316	-0.00032921	0.00025723	-0.00033013	0.00078053
0.00019539	-0.00033099	0.00025595	-0.00033182	0.00078316
0.00019438	-0.00032919	0.00025625	-0.00033006	0.00078068
0.00019451	-0.00033225	0.00025687	-0.00033312	0.00078450
0.00019508	-0.00033078	0.00025727	-0.00033164	0.00078399
0.00019527	-0.00033036	0.00025678	-0.00033121	0.00078327
0.00019397	-0.00033206	0.00025572	-0.00033291	0.00078261
0.00019331	-0.00033075	0.00025622	-0.00033164	0.00078117
0.00019528	-0.00033143	0.00025826	-0.00033231	0.00078586
0.00019309	-0.00033098	0.00025628	-0.00033188	0.00078125
0.00019559	-0.00033277	0.00025601	-0.00033359	0.00078520
0.00019378	-0.00033138	0.00025745	-0.00033229	0.00078352
0.00019399	-0.00033032	0.00025750	-0.00033123	0.00078272
0.00019421	-0.00032947	0.00025619	-0.00033033	0.00078073
0.00019508	-0.00033100	0.00025555	-0.00033182	0.00078245
0.00019358	-0.00033107	0.00025735	-0.00033198	0.00078292
0.00019346	-0.00033115	0.00025555	-0.00033202	0.00078103
0.00019573	-0.00032910	0.00025737	-0.00032996	0.00078306
0.00019625	-0.00032903	0.00025424	-0.00032979	0.00078027
0.00019364	-0.00033224	0.00025658	-0.00033313	0.00078335
0.00019440	-0.00033107	0.00025718	-0.00033196	0.00078353
0.00019505	-0.00033134	0.00025781	-0.00033223	0.00078508
0.00019694	-0.00033122	0.00025904	-0.00033209	0.00078807
0.00019601	-0.00032992	0.00025716	-0.00033076	0.00078393
0.00019582	-0.00032929	0.00025702	-0.00033013	0.00078297
0.00019562	-0.00032954	0.00025822	-0.00033042	0.00078425
0.00019432	-0.00033076	0.00025895	-0.00033169	0.00078497
0.00019420	-0.00033069	0.00025761	-0.00033159	0.00078341
0.00019384	-0.00033100	0.00025936	-0.00033196	0.00078516
0.00019736	-0.00032997	0.00025703	-0.00033077	0.00078516
0.00019570	-0.00032962	0.00025873	-0.00033051	0.00078494
0.00019646	-0.00033005	0.00025779	-0.00033089	0.00078514
0.00019642	-0.00032875	0.00026001	-0.00032965	0.00078607
0.00019812	-0.00032937	0.00025846	-0.00033019	0.00078676
0.00019451	-0.00032794	0.00025786	-0.00032885	0.00078121
0.00019485	-0.00033013	0.00025718	-0.00033100	0.00078303
0.00019610	-0.00033046	0.00025691	-0.00033129	0.00078430
0.00019623	-0.00032975	0.00025821	-0.00033061	0.00078505
0.00019821	-0.00032733	0.00025886	-0.00032815	0.00078522
0.00019520	-0.00032960	0.00025856	-0.00033050	0.00078426
0.00019672	-0.00033077	0.00025758	-0.00033160	0.00078590
0.00019603	-0.00032970	0.00025758	-0.00033055	0.00078415
0.00019365	-0.00033038	0.00025778	-0.00033130	0.00078273
0.00019634	-0.00032835	0.00025822	-0.00032921	0.00078377
0.00019641	-0.00033164	0.00025975	-0.00033253	0.00078869
0.00019657	-0.00032897	0.00025812	-0.00032982	0.00078451
0.00019755	-0.00033000	0.00025853	-0.00033083	0.00078690
0.00019548	-0.00033061	0.00025876	-0.00033151	0.00078575
0.00019467	-0.00032854	0.00025761	-0.00032943	0.00078171
0.00019643	-0.00033035	0.00025872	-0.00033122	0.00078636
0.00019484	-0.00032795	0.00025792	-0.00032885	0.00078161
0.00019643	-0.00032820	0.00025895	-0.00032908	0.00078446
0.00019469	-0.00032994	0.00025740	-0.00033083	0.00078292
0.00019486	-0.00032979	0.00025827	-0.00033069	0.00078383
0.00019754	-0.00032807	0.00025832	-0.00032890	0.00078476
0.00019574	-0.00032764	0.00025898	-0.00032854	0.00078326
0.00019548	-0.00032916	0.00025740	-0.00033002	0.00078290
0.00019539	-0.00032909	0.00025639	-0.00032992	0.00078171
0.00019493	-0.00032829	0.00025725	-0.00032916	0.00078135
0.00019726	-0.00033005	0.00025830	-0.00033088	0.00078644
0.00019697	-0.00033080	0.00025833	-0.00033164	0.00078693
0.00019454	-0.00033025	0.00025760	-0.00033114	0.00078328
0.00019531	-0.00032931	0.00025795	-0.00033019	0.00078346
0.00019537	-0.00032866	0.00025774	-0.00032954	0.00078265
0.00019607	-0.00033038	0.00025766	-0.00033123	0.00078496
0.00019690	-0.00032906	0.00025832	-0.00032991	0.00078513
0.00019680	-0.00032704	0.00026002	-0.00032794	0.00078477
0.00019519	-0.00033041	0.00025923	-0.00033133	0.00078575
0.00019503	-0.00032873	0.00025819	-0.00032963	0.00078284
0.00019566	-0.00033006	0.00025856	-0.00033095	0.00078517
0.00019574	-0.00032835	0.00025703	-0.00032920	0.00078197
0.00019490	-0.00033034	0.00025705	-0.00033121	0.00078316
0.00019607	-0.00032976	0.00025895	-0.00033064	0.00078566
0.00019503	-0.00032920	0.00025723	-0.00033007	0.00078232
0.00019519	-0.00032983	0.00025739	-0.00033069	0.00078327
0.00019466	-0.00033162	0.00025706	-0.00033249	0.00078421
0.00019529	-0.00033002	0.00025772	-0.00033089	0.00078390
0.00019537	-0.00032886	0.00025865	-0.00032976	0.00078378
0.00019567	-0.00033048	0.00025719	-0.00033133	0.00078419
0.00019549	-0.00033107	0.00025727	-0.00033192	0.00078468
0.00019460	-0.00033017	0.00025511	-0.00033100	0.00078071
0.00019686	-0.00032961	0.00025706	-0.00033042	0.00078434
0.00019457	-0.00032939	0.00025840	-0.00033030	0.00078327
0.00019477	-0.00032824	0.00025907	-0.00032917	0.00078301
0.00019407	-0.00032989	0.00025794	-0.00033081	0.00078282
0.00019446	-0.00033075	0.00025720	-0.00033164	0.00078330
0.00019689	-0.00032935	0.00025790	-0.00033019	0.00078498
0.00019461	-0.00033121	0.00025802	-0.00033211	0.00078474
0.00019500	-0.00032949	0.00025770	-0.00033037	0.00078307
0.00019622	-0.00032826	0.00025829	-0.00032912	0.00078363
0.00019573	-0.00032875	0.00025821	-0.00032963	0.00078356
0.00019561	-0.00033047	0.00025602	-0.00033129	0.00078292
0.00019529	-0.00032845	0.00025795	-0.00032933	0.00078257
0.00019703	-0.00033100	0.00025895	-0.00033186	0.00078783
0.00019601	-0.00032907	0.00025795	-0.00032993	0.00078389
0.00019530	-0.00033087	0.00025636	-0.00033170	0.00078337
0.00019399	-0.00032997	0.00025758	-0.00033087	0.00078245
0.00019514	-0.00032976	0.00025608	-0.00033060	0.00078182
0.00019466	-0.00033024	0.00025503	-0.00033106	0.00078075
0.00019559	-0.00033076	0.00025738	-0.00033161	0.00078459
0.00019645	-0.00032867	0.00025801	-0.00032952	0.00078397
0.00019561	-0.00032951	0.00025853	-0.00033040	0.00078454
0.00019644	-0.00032881	0.00025785	-0.00032966	0.00078395
0.00019616	-0.00032983	0.00025733	-0.00033067	0.00078416
0.00019447	-0.00032929	0.00025772	-0.00033019	0.00078238
0.00019469	-0.00033007	0.00025692	-0.00033094	0.00078255
0.00019600	-0.00032856	0.00025643	-0.00032938	0.00078181
0.00019537	-0.00033046	0.00025673	-0.00033131	0.00078341
0.00019731	-0.00033065	0.00025511	-0.00033140	0.00078381
0.00019611	-0.00032939	0.00025690	-0.00033022	0.00078322
0.00019686	-0.00032947	0.00025725	-0.00033029	0.00078440
0.00019638	-0.00033012	0.00025699	-0.00033094	0.00078431
0.00019369	-0.00032996	0.00025789	-0.00033089	0.00078247
0.00019619	-0.00033028	0.00025932	-0.00033117	0.00078668
0.00019574	-0.00033046	0.00025835	-0.00033134	0.00078543
0.00019578	-0.00033026	0.00025694	-0.00033110	0.00078383
0.00019674	-0.00032947	0.00026020	-0.00033037	0.00078732
0.00019437	-0.00033161	0.00025753	-0.00033250	0.00078440
0.00019324	-0.00032882	0.00025981	-0.00032982	0.00078287
0.00019676	-0.00033073	0.00025804	-0.00033157	0.00078637
0.00019485	-0.00032993	0.00025998	-0.00033088	0.00078571
0.00019594	-0.00032924	0.00025752	-0.00033009	0.00078356
0.00019456	-0.00033099	0.00025673	-0.00033185	0.00078314
0.00019436	-0.00033023	0.00025769	-0.00033113	0.00078319
0.00019676	-0.00033024	0.00025501	-0.00033100	0.00078277
0.00019634	-0.00032924	0.00025795	-0.00033009	0.00078438
0.00019441	-0.00032833	0.00025646	-0.00032920	0.00078006
0.00019589	-0.00032957	0.00025612	-0.00033039	0.00078239
0.00019505	-0.00033255	0.00025578	-0.00033338	0.00078420
0.00019521	-0.00032882	0.00025697	-0.00032968	0.00078186
0.00019502	-0.00032970	0.00025733	-0.00033058	0.00078293
0.00019565	-0.00032882	0.00025785	-0.00032969	0.00078319
